client_id,file_name,sentence_id,transcription
2357,segment304.flac,id229,"Zavallı qızcığaz həyəcan və iztirabdan ürəyi partlayır bihuş olmaq dərəcəsinə gəlirdi.
"
2357,segment305.flac,id230,"Qulaqlannda anlaşılmaz bir şey guruldayır bütün gördüyü şeylər gözünün qarşısında oynayır hərəkət edirdi.
"
2357,segment306.flac,id231,"Gülzar özünü gizlətmək üçün bir yer axtarırdı amma yox idi.
"
2357,segment307.flac,id232,"Mənsur sözə başlamış və nə söyləyəcəyini bilməyib ancaq söhbəti kəsməmək üçün ağlına gələni danışırdı     Mən bilirəm qardaşının evində sən çox incimişsən amma artıq bundan sonra inşallah hər ikimiz gözəl güzəran sürərik.
"
2357,segment308.flac,id233,"Mənsur danışmağa söz tapmır eyni zamanda Gülzar bir söz deməyincə sözünü kəsmək istəmirdi.
"
2357,segment309.flac,id234,"Yoxsa yenə bir sükut araya düşəcək və yenidən sükutu pozmaq üçün söz tapmayacaqdı.
"
2357,segment31.flac,id235,"Burada Gülzar artıq özünü bilmədən nə olursa olsun bir an əvvəl sözünü demək ürəyini açmaq və bütün varlığını didən bu müdhiş iztirabdan yaxasını qurtarmaq üçün aylarla əzbərlədiyi sözlərin hamısını unudaraq yarımbayğın bir halda sözə başladı         Ox Mənsur sən bu qədər gözəl bu qədər gözəl bu qədər zənginsən.
"
2357,segment310.flac,id236,"Fəqət mən.
"
2357,segment311.flac,id237,"sənə layiq deyiləm.
"
2357,segment312.flac,id238,"mən.
"
2357,segment313.flac,id239,"Burada ağlamaq boğazını boğdu.
"
9764,segment314.flac,id240,"Göz yaşlarında boğulub nəfəs belə çəkmirdi.
"
9764,segment315.flac,id241,"Lakin Mənsur onun dediklərini bir o qədər də anlamadan nəhayət Gülzarın dannışdığına və özünün danışmaq üçün mövzu tapdığına sevinib əlini mütərəddid hərəkətlərlə onun boynuna salaraq dedi         Artıq ağlama Gülzar.
"
9764,segment316.flac,id242,"Mən bilirəm sən nəyi düşünürsən.
"
9764,segment317.flac,id243,"Burada Gülzar birdənbirə diksindi.
"
9764,segment318.flac,id244,"Nəyi bilir görəsən.
"
9764,segment319.flac,id245,"O müdhiş gecənimi bilir.
"
9764,segment32.flac,id246,"Bir an içində bədənini titrətmə tutdu.
"
9764,segment320.flac,id247,"O haradan bilir.
"
9764,segment321.flac,id248,"Lakin bilirsə və bu qədər mülayimsə.
"
9764,segment322.flac,id249,"Bu aralıq zavallı qızcığazın başından bulanıq bir fikir fırlandı bəlkə də o məchul kişi bu özüdür.
"
9764,segment323.flac,id250,"Biixtiyar başını qaldırıb Mənsurun üzünə baxdı.
"
9764,segment324.flac,id251,"Ancaq heç bir şey görmür heç bir şey xatırlamırdı.
"
9764,segment325.flac,id252,"Eyni zamanda Mənsur sözünə davam edirdi         Amma elə şeylər üçün düşünməyə dəyməz.
"
9764,segment326.flac,id253,"Mən bilirəm qızlar istərlər ki onların cehizləri olsun bilməm nələri olsun ərlərindən utanmasınlar.
"
9764,segment327.flac,id254,"Mənim üçün elə şeylərin əhəmiyyəti yoxdur.
"
9764,segment328.flac,id255,"Allaha şükür bir parça çörəyimiz var ac qalmarıq.
"
9764,segment329.flac,id256,"Özümüzdən başqa iyirmi nəfəri də lap əlli il saxlaya bilərik.
"
9764,segment33.flac,id257,"Atam mənim üçün kəndxuda Həsənin qızını almaq istəyirdi.
"
9764,segment330.flac,id258,"Belə cehizləri var camışları var xalçapalazları var  deyirdi.
"
9764,segment331.flac,id259,"Lakin nə eləyim o dövləti mənə sənin gözəlliyin hələtəkcə təmiz adın hər şeydən bahadır.
"
9764,segment332.flac,id260,"Mən özüm xalqa çox gülmüşəm indi Allaha şükür bilirəm ki sabah papağımı yanakı qoyub kənd içinə çıxanda kimsə mənə gülməyəcək kimsə ardımca pıçıldamayacaqdır.
"
9764,segment333.flac,id261,"Mənə sənin təmiz adın paklığın və saflığın hər şeydən qiymətlidir.
"
9764,segment334.flac,id262,"Bu mənim üçün dünyalara dəyər.
"
9764,segment335.flac,id263,"Burada Gülzarın artıq bütün nervləri bütün ilikləri parçalanıb boğuq səslə inlədi       Mənsur mən səndə qalmaq istəmirəm.
"
9764,segment336.flac,id264,"Yalvarıram sənə məni dördbeş gün saxlayıb sonra burax.
"
9764,segment337.flac,id265,"Mən gedib dilənçilik edərəm.
"
9764,segment338.flac,id266,"Axı nə üçün.
"
9764,segment339.flac,id267,"Sənə nə olmuşdur.
"
9764,segment34.flac,id268,"Gülzar özünü bilmədən dediklərini belə eşitmədən Mənsurun ayaqlarına düşüb     Ox Mənsur mən sənin yanına üzüqara gəlmişəm  dedi.
"
9764,segment340.flac,id269,"Sanki Gülzarın üzərində qocaman bir dağ varmiş kimi bir sözlə birdən uçulub onu yüngülləşdirdi.
"
9764,segment341.flac,id270,"Lakin qulaqlarında bu qocaman dağın anlaşılmaz gurultuları taqqıldayırdı.
"
9764,segment342.flac,id271,"Burada Mənsurun birdənbirə çöhrəsi dəyişdi.
"
9764,segment343.flac,id272,"Əlini Gülzarın boynundan çəkdi.
"
9764,segment344.flac,id273,"Biixtiyar divara baxındı.
"
9764,segment345.flac,id274,"Divarda bir tüfəng iki xəncər asılmışdı.
"
9764,segment346.flac,id275,"Üzündən zəhərli bir gülüş fırladı.
"
9764,segment347.flac,id276,"Gülzar isə göz yaşlarında boğularaq sözünə davam edirdi     Amma mən müqəssir deyiləm Mənsur.
"
9764,segment348.flac,id277,"And olsun bu Qurana and olsun o gözə görünməyən pərvərdigara ki mən müqəssir deyiləm.
"
9764,segment349.flac,id278,"Sən müqəssir deyilsən.
"
9764,segment35.flac,id279,"Hm.
"
9764,segment350.flac,id280,"bəs nə oldu.
"
9764,segment351.flac,id281,"Damdan yıxıldın hə.
"
9764,segment352.flac,id282,"Nərdivandan yıxıldın hə.
"
9764,segment353.flac,id283,"Gülzar artıq sözünü demiş sonu nə olacağını bir o qədər də düşünmürdü.
"
9764,segment354.flac,id284,"Mənsur bu saat xəncəri qapıb onu doğrayacaqmı.
"
9764,segment355.flac,id285,"Bağışlayacaqmı.
"
9764,segment356.flac,id286,"Nə edəcəksə hər halda bilmirdi.
"
9764,segment357.flac,id287,"Lakin bir çox şeylər biixtiyar fikrindən çırpınıb keçir və heç birisinə baxmadan bir an əvvəl sözlərini söyləmək istəyirdi       Yox.
"
9764,segment358.flac,id288,"Yox.
"
9764,segment359.flac,id289,"Mən heç bir yerdən yıxılmamışam.
"
9764,segment36.flac,id290,"Mənə başlıayaqlı bir insan toxunmuş məni zorlamışdır.
"
9764,segment360.flac,id291,"Kim.
"
9764,segment361.flac,id292,"Kim.
"
9764,segment362.flac,id293,"Onu söylə.
"
9764,segment363.flac,id294,"deyə Mənsur müdhiş bir əsəbiyyətlə bağırdı.
"
9764,segment364.flac,id295,"Bilmirəm.
"
9764,segment365.flac,id296,"Bir an üçün hər ikisi susdu.
"
9764,segment366.flac,id297,"İstəsən işin hamısını sənə söyləyə bilərəm.
"
9764,segment367.flac,id298,"Nə edəcəksən et.
"
9764,segment368.flac,id299,"Yalnız sözlərimə inan məni öldür.
"
7655,segment369.flac,id300,"Ancaq bil ki mən müqəssir deyiləm.
"
7655,segment37.flac,id301,"Mənsur susurdu.
"
7655,segment370.flac,id302,"Burada sonsuz bir dəhşətlə o fəlakətli gecəni bir neçə qırıqsökük cümlədə nağıl etdi.
"
7655,segment371.flac,id303,"Sözləri irtibatsız və nizamsız oluğu üçün bəlkə məntiqsiz yerləri də var idi.
"
7655,segment372.flac,id304,"Lakin söylənən sözlərdə elə bir səmimiyyət çırpınır elə bir paklıq hiss edilirdi ki istəristəməz insanın inanması gəlirdi.
"
7655,segment373.flac,id305,"Hər halda Mənsur inanmışdı.
"
7655,segment374.flac,id306,"Çox uzun düşüncədən sonra       Axı bunların hamısı doğru isə nə üçün o zaman anana qardaşına söyləmədin.
"
7655,segment375.flac,id307,"deyə soruşdu.
"
7655,segment376.flac,id308,"Mənsurun səsi sanki bir qədər yumşaldı.
"
7655,segment377.flac,id309,"Onlar nə edə bilərdilər.
"
7655,segment378.flac,id310,"Qardaşımı sən ki bilirsən.
"
7655,segment379.flac,id311,"Anama da artıq dərd verməkdən nə çıxardı.
"
7655,segment38.flac,id312,"indi mən olduğunu söylədim mənə hər nə edəcəksən et qanımı sənə halal edirəm.
"
7655,segment380.flac,id313,"Ancaq inan ki mən günahkar deyiləm.
"
7655,segment381.flac,id314,"And olsun yeri göyü yaradan Allaha.
"
7655,segment382.flac,id315,"Mənsur and olsun bu altı aydan bəri mənim yeganə təsəllim olan bu Qurana ki mən təqsirkar deyiləm.
"
7655,segment383.flac,id316,"Gülzarın sözlərində çırpınan məyusluq göz yaşlarındakı səmimiy¬yət bir iynə kimi Mənsurun fikrinə zehninə ruhuna bütün varlığına sancıldı.
"
7655,segment384.flac,id317,"Hətta Yazıq nə etsin.
"
7655,segment385.flac,id318,"Bu Allahın qəziyyəsidir onun ki burada taqsırı yoxdur.
"
7655,segment386.flac,id319,"Gücsüz köməksiz bir qız nə edə bilərdi.
"
7655,segment387.flac,id320,"Nə üçün bir nəfər onun adına söz demir.
"
7655,segment388.flac,id321,"kimi bəzi doğrultmalar da fikrindən keçir və eyni zamanda çox dərin düşüncələrə dalmış dururdu.
"
7655,segment389.flac,id322,"Gülzar kiçicik əllərini irəli uzatmış bir həyəcan içində nəticəni gözləyirdi.
"
7655,segment39.flac,id323,"Ox indi Mənsurun bir sözü onu nə qədər xoşbəxt edə bilər və ya əbədi bir yoxluğa yuvarlada bilərdi.
"
7655,segment390.flac,id324,"Gülzarın bu dəqiqədə bütün taleyi həyati səadəti ondan onun bir kəlmə sözündən asılı idi.
"
7655,segment391.flac,id325,"Sevinc və müdhiş fikirlər bir elektrik sürəti ilə birbirini təqib edərək zehnindən fırlayıb gedirdi.
"
7655,segment392.flac,id326,"Hər halda Gülzar onun bütün iztirablarına şahid olan bu Quranın onu tək buraxmayacağına kömək və himayə edəcəyinə zəif bir inamla da olsa inanırdı.
"
7655,segment393.flac,id327,"Bu ümidin nəticəsi olaraq Gülzarın başında xoşbəxt və sürəkli bir ümid parladı İndi Mənsur qollarını açacaq  eybi yox mən səni bağışlayıram çünki inamram ki səndə taqsır yoxdur  deyəcək və onu qucaqlayacaqdır.
"
7655,segment394.flac,id328,"Hətta bunu Mənsurun gözlərindən də oxumaq olurdu.
"
7655,segment395.flac,id329,"Ancaq Gülzar bu halında bunun fərqinə varmırdı həm də bu dəqiqədə belə şeylərlə sevinmənin vaxtı deyildi.
"
7655,segment396.flac,id330,"Burada artıq xəyal xülya deyil ümid arzu deyil bir həqiqət olaraq ölümdirim məsələsi həll edilirdi ki o da Mənsurun verəcəyi cavabdan edəcəyi hərəkətdən asılı idi.
"
7655,segment397.flac,id331,"Mənsur düşünürdü.
"
7655,segment398.flac,id332,"Sanki bu sözlərin doğruluğunu Gülzarın üzündə oxumaq istəyirmiş kimi bıçaq kimi iti baxışlarını onun üzünə dikdi önündə iki uçqun süzgün göz gördü ki məsum baxışlarında odlu bir fəryad inləyir tam dərinliklərində bir doğruluq bir səmimiyyət bir paklıq bir günahsızlıq gülümsəyirdi.
"
7655,segment399.flac,id333,"Gülzarın iki damcı göz yaşı yuvarlanmış solğun yanaqlarında durmuşdu indi dodaqları hənuz əsəbi bir həyəcanla titrəyir və bütün bu həyəcanlarla bütün bu solğunluqlarla Mənsur qarşısında pak və olduqca gözəl bir qız görürdü.
"
7655,segment4.flac,id334,"Bu sevimli qızın məsum ruhuna toxunmaq qəlbini qırmaq incitmək heç də insafdan deyildi.
"
7655,segment40.flac,id335,"O təbiətin azad qoynunda bəslənmiş bir çiçək idi ki ruzigarın xəfif bir ağırliğmdan solacaq töküləcək məhv olub gedəcəkdi.
"
7655,segment400.flac,id336,"Halbuki o ən tutqun bir həyati süslədə bilər həyatın ən dərin qaranliqlanm bir səadət şəfəqilə işıqlandira bilərdi.
"
7655,segment401.flac,id337,"Xüsusilə bu dəqiqədə Gülzar elə bir görünüş almışdı ki ona kimsə acimaya bilməz.
"
7655,segment402.flac,id338,"Eyni zamanda onun bu vəziyyəti ilə aldıği məhzun bir gözəlliyə qarşı kimsə pərəstiş etməyə bilməz onu sevməyə bilməzdi.
"
7655,segment403.flac,id339,"Bəli Gülzar kim olursa olsun indiki dəqiqəsində gözəl sevimli ən pak bir qızcığaz idi.
"
7655,segment404.flac,id340,"Mənsur bunları hiss edirdi kim bilir daha nə kimi doğrultmalar düşünmüşdü.
"
7655,segment405.flac,id341,"Hər halda bir məsum qızı bir an əvvəl sevindirmək üçün böyük bir zövq bir məmnuniyyət və vüqarla Çox yaxşı inanıram ağlama  deyə bir kəlmə söyləmək onu qucaqlamaq ovundurmaq sonra uzunuzadı düşünüb gələcək üçün bir çox şərtlər qoymaq istəyirdi.
"
7655,segment406.flac,id342,"Lakin tam bu sırada qapı döyüldü.
"
7655,segment407.flac,id343,"Arxasından    Tez olsanız.
"
7655,segment408.flac,id344,"Daha bu nə oldu.
"
7655,segment409.flac,id345,"Bitirmədinizmi.
"
7655,segment41.flac,id346,"Xalq nigarandır axı.
"
7655,segment410.flac,id347,"deyə sözlər eşidildi.
"
7655,segment411.flac,id348,"Danışan yengə idi.
"
7655,segment412.flac,id349,"Burada Mənsurun birdənbirə çöhrəsi dəyişdi.
"
7655,segment413.flac,id350,"Çox dərin bir yuxuda imiş kimi diksindi.
"
7655,segment414.flac,id351,"Bütün düşüncələri altüst oldu sanki yeni bir şeylər xatırladı Adətən qızlar belə deyir and içirlər.
"
7655,segment415.flac,id352,"O çox eşitmişdi.
"
7655,segment416.flac,id353,"O başqalarına çox gülmüş istehza etmişdi.
"
7655,segment417.flac,id354,"Bəlkə də o adam həmin kəndlilərdən biridir.
"
7655,segment418.flac,id355,"Bəlkə də Gülzar yalan deyir.
"
7655,segment419.flac,id356,"Bəlkə də tanıyır demək istəmir.
"
7655,segment42.flac,id357,"Bəlkə də bir neçə nəfərdirlər.
"
7655,segment420.flac,id358,"Yəqin kənd içinə çıxarkən ona baxıb gizlincə güləcəklər.
"
7655,segment421.flac,id359,"İndi yengəyə nə söyləyəcəkdir.
"
7655,segment422.flac,id360,"Burasını heç düşünməmişdi.
"
7655,segment423.flac,id361,"Bəli bu qız o qədər hiyləgərmiş ki hər işi görmüş eyni zamanda özünü pak qələmə vermişdir.
"
7655,segment424.flac,id362,"Bir dəqiqə də bilməm nə qədər taqsir onun fikrindən keçdi nədənsə bir az əvvəl bunların heç birisi fikrinə gəlmirdi.
"
7655,segment425.flac,id363,"Gülzar ağlamaqdan danışmırdı.
"
7655,segment426.flac,id364,"Son dəqiqə Mənsurun tərəddüdünü görüncə ayaqlarına sərilibMənsur məni bədbəxt etmə.
"
7655,segment427.flac,id365,"And olsun bu Qurana ki məndə günah yoxdur  dedi.
"
7655,segment428.flac,id366,"Mənsur bəlkə də qapı döyülüşünün təsiri altında Artıq qurban olasan əlindəki Qurana mən sənə dəymərəm  dedi.
"
7655,segment429.flac,id367,"Gülzar sakit bir nəfəs çəkdi.
"
7655,segment43.flac,id368,"Bir saniyədə kim bilir nə qədər böyük bir səadət yaşadı.
"
7655,segment430.flac,id369,"İkinci söz olmasaydı sevincindən Mənsurun ayaqlarını əllərini üzünü öpəcək ağlayacaq kim bilir daha nələr eləyəcəkdi.
"
7655,segment431.flac,id370,"Doğrusunu bilmək istəsəniz  heç bir şey etməyəcək sevincin¬dən sadəcə bayılacaqdı.
"
7655,segment432.flac,id371,"Lakin Mənsur sözünə davam edirdi  Mən sənə toxunmadım.
"
7655,segment433.flac,id372,"Ancaq hansı yol ilə gəlmişsən həmin o yol ilə də atanın evinə qayıt.
"
7655,segment434.flac,id373,"Üzüqara bir qız mənə gərək deyil.
"
7655,segment435.flac,id374,"Gülzarın ürəyi çırpındı gözləri qaraldı uzun zaman bir şey görmədi bir şey eşitmədi.
"
7655,segment436.flac,id375,"Bir gurultu qulaqlarını doldurmuş kimi çiyninə toxunurdu.
"
7655,segment437.flac,id376,"Nəhayət ağır və tənbəl hərəkətlərlə tərpənib başını qaldırdı məhzun bir ölgünlüklə gözlərini yarımçıq açdı.
"
7655,segment438.flac,id377,"Mənsur qapını açıb onun çıxmasını gözləyirdi.
"
7655,segment439.flac,id378,"Gülzar məyus bir halda qalxdı.
"
7655,segment44.flac,id379,"Artıq ağlamırdı qapı açıq olduğundan ağlamağa yalvarmağa imkan qalmamışdı.
"
7655,segment440.flac,id380,"Qapıya yönəldi.
"
7655,segment45.flac,id381,"Nədənsə gözlərini qaldırıb ətrafa baxdi bütün divarlar bütün görünən şeylər və anlaşılmaz bir hərəkətlə onunla bərabər yürüyür və onun tənbəl yürüşləri əksinə olaraq bir makina çarxı dövrəsinə fırlanır xəbis bir istehza ilə rəqs edirdi.
"
7655,segment46.flac,id382,"Biixtiyar bir ah çəkdi.
"
7655,segment47.flac,id383,"Nəhayət gözləri Mənsurun gözlərinə saplandı baxdı baxdı heç bir söz demədi.
"
7655,segment48.flac,id384,"Əski qabıqlı Quranı götürmüş aparmaq istəyirdi.
"
7655,segment49.flac,id385,"Qapıdan çıxdı.
"
7655,segment5.flac,id386,"Əvvəl yengə sonra da qapı arxasında böyük bir maraq içində gözləyən qadınlar onun başına toplandılar.
"
7655,segment50.flac,id387,"Hər tərəfdən sorğular yağdırıldı Hə nə oldu.
"
7655,segment51.flac,id388,"Nə üçün çıxdın.
"
7655,segment52.flac,id389,"Nə istəyirsən.
"
7655,segment53.flac,id390,"Bitdimi.
"
7655,segment54.flac,id391,"Nə olmuşdur.
"
7655,segment55.flac,id392,"Gülzar bir şey görmür hətta kimsəyə baxmır bir şey hiss etmir bir söz söyləmirdi.
"
7655,segment56.flac,id393,"Bütün varlığı ürəyinə yerləşmişdi.
"
7655,segment57.flac,id394,"Bir sövqitəbii ilə qadınların arasından keçib getmək istəyirdi.
"
7655,segment58.flac,id395,"Haraya gedirsən.
"
7655,segment59.flac,id396,"Nə oldu.
"
7655,segment6.flac,id397,"Nə üçün gedirsən.
"
7655,segment60.flac,id398,"deyə hərə bir tərəfdən maraqla soruşur eyni halda onu dümsükləyir sanki yuxuda imiş kimi onu oyatmaq və cavab almaq istəyirdilər.
"
7655,segment61.flac,id399,"Qadmlar birbirinin üzünə baxırdılar qaşgözlər oynamağa başlamışdı.
"
7655,segment62.flac,id400,"Yengə içəri soxuldu oradan Mənsurun səsi eşidilirdi Mən papağımı atıb ləçək bağlaya bilmərəm.
"
7655,segment63.flac,id401,"Namussuz üzüqara bir qız mənə gərək deyildir.
"
7655,segment64.flac,id402,"Yolun üstü ilə gəlmiş altı ilə də getsin.
"
7655,segment65.flac,id403,"Gülzar dəli kimi duruxmuş nə edəcəyini bilmirdi.
"
7655,segment66.flac,id404,"Artıq beş dəqiqə bundan əvvəlki kimi ona yanaşmırlardı.
"
7655,segment67.flac,id405,"Kimsə bir söz demir bir yol göstərmirdi.
"
7655,segment68.flac,id406,"Ancaq qadınlar birbirilə pıçıldaşır söyləşirlərdi.
"
7655,segment69.flac,id407,"Məsələ bəlli idi.
"
7655,segment7.flac,id408,"Vallah vallah mənim qızım aydan an sudan durudur.
"
7655,segment70.flac,id409,"Ay müsəlmanlar bizə zülm eləməyin.
"
7655,segment71.flac,id410,"deyə Gülzarın yazıq anası ağlayırdı.
"
7655,segment72.flac,id411,"Eyni zamanda Mənsurun anası bir az əvvəlki ehtiramkarlığı büsbütün atmış sərt və acıqlı bağırtılarla  Təmizdir.
"
7655,segment73.flac,id412,"Təmizdir.
"
7655,segment74.flac,id413,"Apar özünün olsun  deyirdi.
"
7655,segment75.flac,id414,"Qadınlar birbirinə qatışmış Qəribədir.
"
7655,segment76.flac,id415,"Təəccüblüdür.
"
7655,segment77.flac,id416,"Bərəkallah qız.
"
7655,segment78.flac,id417,"Suyun lal axanı adamın yerə baxanı.
"
7655,segment79.flac,id418,"deyə mırıldanırdı.
"
7655,segment8.flac,id419,"Gülzar başı aşağı olaraq bir yol tapıb getmək istəyirdi.
"
7655,segment80.flac,id420,"Lakin tərpənə bilmirdi haraya gedəcəyini özü də bilmirdi.
"
7655,segment81.flac,id421,"Bu qədər səmimi ayrılıqdan sonra qardaşını necə görəcək nə edəcək nələr olacaqdı.
"
7655,segment82.flac,id422,"Bu halda o bir dama çıxmaq və yüksək bir səslə bütün camaat qarşısında bağırmaq ağlamaq bütün dünyanı haraya çağırmaq istəyirdi.
"
7655,segment83.flac,id423,"Ona belə gəlirdi ki bu saat bu haqsızlıqdan dünya uçulacaq ulduzlar töküləcək bütün kainat altüst olacaqdır.
"
7655,segment84.flac,id424,"O da bunu istəyirdi.
"
7655,segment85.flac,id425,"Lakin heç bir şey yox idi.
"
7655,segment86.flac,id426,"Göylərin sonsuz dərinliklərində yerləşmiş ulduzlar öz daimi sakitlikləri ilə durmuş hamısı sanki bir nifrətlə ona baxıb gülürlərdi.
"
7655,segment87.flac,id427,"Yenə kainat olduğu vəziyyətində durmuş adi vüqar və əzəməti ilə həyatın faciələrinə gülümsəyirdi.
"
7655,segment88.flac,id428,"Zavallı qızcığaz son dəfə başını qaldırıb ətrafina baxdı bütün əvvəl¬ki nəvazişlər sevimli çöhrələrdə bir əqrəb gülüşü oynayır hamısında gizli bir nifrət çırpınırdı.
"
7655,segment89.flac,id429,"Heç kəs öz baxışlarını ondan qaçırmaq istəmirdi.
"
7655,segment9.flac,id430,"Gül¬zar baxışlarını yerə sancdı sanki bütün kainat üzərinə yuvarlanmış onu yerə yaslatmaq istəyirdi.
"
7655,segment90.flac,id431,"Birdən neçinsə əlindəki Quranı başına qaldırıb       Ey Quran əgər haqq isən günahkar isəm bu saat məni külə döndər.
"
7655,segment91.flac,id432,"Ya haqqı aşkar elə ya mənim namusum həyatım ismətim kimi sən də ayaqlar altına düşüb əbədilik məhv ol.
"
7655,segment92.flac,id433,"deyə Quranı yerə çırpıb əsəbi bir həyəcanla tapdalamağa başladı.
"
7655,segment93.flac,id434,"Ətraf sakit idi.
"
7655,segment94.flac,id435,"Ruzigar xəfifxəfif əsir ağaclar səslənir bayaqkı çırağban küçələri dərin və qorxunc bir qaranlığa bürümüşdü.
"
7655,segment95.flac,id436,"Gülzara Allah da Quran da kömək etməmişdi.
"
7655,segment96.flac,id437,"Nəhayət kor anasının əlindən yapışmış onun qara örpəyinə örtünmüş ağlayaraq evə qayıtmışdı.
"
7655,segment97.flac,id438,"Hər tərəfdə anlaşılmaz bir dəhşət təbiətin bütün gözəlliklərində bir bayquş sədası inləyirdi.
"
7655,segment98.flac,id439,"Gülzar ağlayırdı.
"
7655,segment99.flac,id440,Ağlayırdı çünki başqa bir çarəsi yox idi.
